job_name,inst_id,user,start_time,end_time,duration_seconds,task_count,instance_count,requested_cpu_percent,requested_memory_units,requested_gpu_units,gpu_types,job_id,duration,num_cpu,num_gpu,submit_time,num_inst
30c8e4145effd6c024cc5233,fd8c704585c9eb8a1b83540766850d698eb50e051ea14b2087b45f8c0d57,c677a0acf7c0,1454918.0,1454983.0,65.0,1,1,600.0,29.296875,1.0,MISC,fd8c704585c9eb8a1b83540766850d698eb50e051ea14b2087b45f8c0d57,65,6.0,1.0,1454918,1
e30468bb6b04fefc0bb98f75,c4da6bcd1b483524b6b1af6b67fa316e20d00ec79a01c98901cc79435eb3,c677a0acf7c0,1455015.0,1455043.0,28.0,1,1,600.0,29.296875,1.0,MISC,c4da6bcd1b483524b6b1af6b67fa316e20d00ec79a01c98901cc79435eb3,28,6.0,1.0,1455015,1
ffc95d35592bcf2127402ed1,388c9603e240581e5772b54c1d440f5d4b27cee3e73e491524138f9e271a,c677a0acf7c0,1455262.0,1464471.0,9209.0,1,40,12000.0,1562.5,10.0,MISC,388c9603e240581e5772b54c1d440f5d4b27cee3e73e491524138f9e271a,9209,120.0,10.0,1455262,40
b66aec1330cdcd8ff2def39a,5729548d83b3d8bcd643c63cc086a9cd84abd16ab5c5e107c65aeb717936,c677a0acf7c0,1455577.0,1467804.0,12227.0,1,4,400.0,15.625,4.0,MISC,5729548d83b3d8bcd643c63cc086a9cd84abd16ab5c5e107c65aeb717936,12227,4.0,4.0,1455577,4
b7cfbe9f075001ee67ff0369,9952183b8f230384c39aaf379a7cdbd543730da7b64d29c422ddb703bc40,c677a0acf7c0,1456161.0,1458738.0,2577.0,1,20,10000.0,781.25,5.0,MISC,9952183b8f230384c39aaf379a7cdbd543730da7b64d29c422ddb703bc40,2577,100.0,5.0,1456161,20
d0e013538ebc20af6e2b1c24,3655f0d39fb5b218e8caf53b9af8c1ac9b200a66755d06fcd491003f738b,c677a0acf7c0,1457515.0,1476827.0,19312.0,1,30,3000.0,1171.875,7.5,MISC,3655f0d39fb5b218e8caf53b9af8c1ac9b200a66755d06fcd491003f738b,19312,30.0,7.5,1457515,30
bb34b025b734d06f7b9b40a2,3464d3ec899b04f5e3d71613641a15b89f97327d63f5d24e28123b2e670f,c677a0acf7c0,1458769.0,1458846.0,77.0,1,1,600.0,29.296875,1.0,MISC,3464d3ec899b04f5e3d71613641a15b89f97327d63f5d24e28123b2e670f,77,6.0,1.0,1458769,1
9e2618690d52fefc5f011a2f,78fc3567e49636d74bb6823da76c7f0f156959b6481181943da17ec69c06,c677a0acf7c0,1462754.0,1462950.0,196.0,1,1,600.0,29.296875,1.0,MISC,78fc3567e49636d74bb6823da76c7f0f156959b6481181943da17ec69c06,196,6.0,1.0,1462754,1
da0ab040f3dcb6dc87298266,25cb119785d75e69532912f1dc889dbd70c3d1c52dbf55d8da0712b5c00b,c677a0acf7c0,1462840.0,1469770.0,6930.0,1,1,600.0,29.296875,0.25,MISC,25cb119785d75e69532912f1dc889dbd70c3d1c52dbf55d8da0712b5c00b,6930,6.0,0.25,1462840,1
d16632838cdc2be49e711287,fae862c44ac5fe26d3da3469170b27303828f2b625a737ea2fcdc7f17219,c677a0acf7c0,1462980.0,1465144.0,2164.0,1,1,600.0,29.296875,0.25,MISC,fae862c44ac5fe26d3da3469170b27303828f2b625a737ea2fcdc7f17219,2164,6.0,0.25,1462980,1
80ce7c3ffe1dce05452c534d,7e7a5f9ae645354b316316fb34aeb28b4f48e5309815fc57d1d65aee3a06,c677a0acf7c0,1463252.0,1476650.0,13398.0,1,40,8000.0,1953.125,10.0,MISC,7e7a5f9ae645354b316316fb34aeb28b4f48e5309815fc57d1d65aee3a06,13398,80.0,10.0,1463252,40
7bcb5f90d1521cb18dd00211,ea4cc68119ae5646cdeac72232da0341c2a1253184f5c9edfcc2f499a46d,c677a0acf7c0,1464501.0,1464603.0,102.0,1,1,600.0,29.296875,1.0,MISC,ea4cc68119ae5646cdeac72232da0341c2a1253184f5c9edfcc2f499a46d,102,6.0,1.0,1464501,1
e64d42ff0e899071b5d0f2bc,fad3937e15c63bed87bd15896cc55b7b56c8612a07930b0ee07f32f58354,c677a0acf7c0,1471661.0,1471728.0,67.0,1,1,600.0,29.296875,0.25,MISC,fad3937e15c63bed87bd15896cc55b7b56c8612a07930b0ee07f32f58354,67,6.0,0.25,1471661,1
7e0b0183782054fab254b5e0,2ac99819a6c2ace3535e0441244612884d484716d17c5dff61008a7093c7,c677a0acf7c0,1471853.0,1472401.0,548.0,1,2,1000.0,78.125,0.5,MISC,2ac99819a6c2ace3535e0441244612884d484716d17c5dff61008a7093c7,548,10.0,0.5,1471853,2
4e093e754ddf53a24236969e,6aefdb0019718e0d4fe8f5d280e8d70f75532acf764dd1dace27e90344c7,c677a0acf7c0,1472338.0,1478485.0,6147.0,1,6,6000.0,175.78125,0.9,MISC,6aefdb0019718e0d4fe8f5d280e8d70f75532acf764dd1dace27e90344c7,6147,60.0,0.9,1472338,6
6d6eb52f7618421148856fc7,6e535d21e57bed99d4f5a8ebde91ea67514938cbf36141fa074c8e05d07f,c677a0acf7c0,1472435.0,1472469.0,34.0,1,1,600.0,29.296875,1.0,P100,6e535d21e57bed99d4f5a8ebde91ea67514938cbf36141fa074c8e05d07f,34,6.0,1.0,1472435,1
4025f035473cf290cddb400a,ae1b54a305b21e12e23a00b8f4089107b9d0bb556607eec73effc7950da1,c677a0acf7c0,1472681.0,1478128.0,5447.0,1,28,16800.0,820.3125,7.0,MISC,ae1b54a305b21e12e23a00b8f4089107b9d0bb556607eec73effc7950da1,5447,168.0,7.0,1472681,28
af3182b8ae5e4b28b6f96b30,9f8803574a449293161f282eacbb7d6bcdf5c4f772e7ddb85d0c3cf77af1,c677a0acf7c0,1473595.0,1473633.0,38.0,1,1,600.0,29.296875,1.0,MISC,9f8803574a449293161f282eacbb7d6bcdf5c4f772e7ddb85d0c3cf77af1,38,6.0,1.0,1473595,1
449e1a0caddf66814ec751cd,2f89393b6fdcde76bf27f492b49f9140daad79d0488e49de2bcc720fed3e,c677a0acf7c0,1473668.0,1476346.0,2678.0,1,20,2000.0,585.9375,5.0,MISC,2f89393b6fdcde76bf27f492b49f9140daad79d0488e49de2bcc720fed3e,2678,20.0,5.0,1473668,20
057070f3604c31edf9251874,71dbd75dd7f1cd5aba0d2920e73915b0f0da05bc6b692976c742d1246389,c677a0acf7c0,1475491.0,1492847.0,17356.0,1,10,6000.0,292.96875,2.5,MISC,71dbd75dd7f1cd5aba0d2920e73915b0f0da05bc6b692976c742d1246389,17356,60.0,2.5,1475491,10
5d213eae857606ecb639678d,c903c268b5515aadbdf7805c1e2177ae3f15dfd92c55c1bb62cf64b4f09e,c677a0acf7c0,1476374.0,1476411.0,37.0,1,1,600.0,29.296875,1.0,MISC,c903c268b5515aadbdf7805c1e2177ae3f15dfd92c55c1bb62cf64b4f09e,37,6.0,1.0,1476374,1
b042afd1d24fb7361af83caa,d421ecd7f0ee5a4c47c548ed97d49a0caac77a98d4ea62c925faf0e1ed91,c677a0acf7c0,1476441.0,1476479.0,38.0,1,1,600.0,29.296875,1.0,MISC,d421ecd7f0ee5a4c47c548ed97d49a0caac77a98d4ea62c925faf0e1ed91,38,6.0,1.0,1476441,1
22d99988cc3674be2094077b,b0bc21ec053f89d7ff4e7fb40d209c82de45dedc263aaf528cf9efb2b9c2,c677a0acf7c0,1476681.0,1476840.0,159.0,1,1,600.0,29.296875,0.25,MISC,b0bc21ec053f89d7ff4e7fb40d209c82de45dedc263aaf528cf9efb2b9c2,159,6.0,0.25,1476681,1
39ebccb191ce8fac17e1f179,ef88934a7c5de293461bb0f1b661a0268b874dc3558cee3211d27a314347,c677a0acf7c0,1476860.0,1476891.0,31.0,1,1,600.0,29.296875,1.0,MISC,ef88934a7c5de293461bb0f1b661a0268b874dc3558cee3211d27a314347,31,6.0,1.0,1476860,1
75be04662212d769c0755306,c3cb7c46661003f430d2caea104fd304d6f2ea6d24e669ba1ae063a5495d,c677a0acf7c0,1476921.0,1477172.0,251.0,1,1,600.0,29.296875,0.25,MISC,c3cb7c46661003f430d2caea104fd304d6f2ea6d24e669ba1ae063a5495d,251,6.0,0.25,1476921,1
220cc3b1203b7607e910aba2,212fdbadb29abe7cedc3bb21b11cfb8f5d2fc05676d653117756e790c9cf,c677a0acf7c0,1477293.0,1477323.0,30.0,1,1,600.0,29.296875,1.0,MISC,212fdbadb29abe7cedc3bb21b11cfb8f5d2fc05676d653117756e790c9cf,30,6.0,1.0,1477293,1
e68b6c282daf8801cd2b2b39,e228c518539704fc390f80d54822b2c265e6a883e34f5d8de71d9d4fdc04,c677a0acf7c0,1477352.0,1477414.0,62.0,1,1,600.0,29.296875,1.0,MISC,e228c518539704fc390f80d54822b2c265e6a883e34f5d8de71d9d4fdc04,62,6.0,1.0,1477352,1
1804be2e7cb74813f9400d67,4d8567586eeea3cbebed5c4db89dedb690846e5047203f1256549c2547a8,c677a0acf7c0,1477998.0,1499035.0,21037.0,1,1,600.0,29.296875,0.25,MISC,4d8567586eeea3cbebed5c4db89dedb690846e5047203f1256549c2547a8,21037,6.0,0.25,1477998,1
15e4204807c2d53110f3c634,92f02b7169b8c3f8a22bd45bcaee56d940983fe2f8ca69311f9bd3c5777b,c677a0acf7c0,1478165.0,1478244.0,79.0,1,1,600.0,29.296875,1.0,MISC,92f02b7169b8c3f8a22bd45bcaee56d940983fe2f8ca69311f9bd3c5777b,79,6.0,1.0,1478165,1
75c04ed0a644842f957644d5,5d5e1000386b4fb3ff08bd2b7664a53d83e52d118492fe34fe8fe752e262,c677a0acf7c0,1485595.0,1501147.0,15552.0,1,4,400.0,15.625,4.0,MISC,5d5e1000386b4fb3ff08bd2b7664a53d83e52d118492fe34fe8fe752e262,15552,4.0,4.0,1485595,4
3d824ed172a1d8f507d9265c,ae09d75904212c96014e4a378ccf3e6db1e4eb39b42a71f1d9e36c84246d,c677a0acf7c0,1503266.0,1527864.0,24598.0,1,10,6000.0,292.96875,2.5,MISC,ae09d75904212c96014e4a378ccf3e6db1e4eb39b42a71f1d9e36c84246d,24598,60.0,2.5,1503266,10
aef792cd7d09b9a980631c18,047af486353d65b579aee5c821f886b1d3e3bf616653b09cccaceecbbd9a,c677a0acf7c0,1507568.0,1512336.0,4768.0,1,5,1000.0,146.484375,5.0,MISC,047af486353d65b579aee5c821f886b1d3e3bf616653b09cccaceecbbd9a,4768,10.0,5.0,1507568,5
0dc7555f0ba8dd91d65266cd,ba0aabff83a14dc2046ed1e1b7e83aab6a26ce88758fdfc504dc5d8f0ab7,bc44a9a328f8,1512765.0,1517876.0,5111.0,1,1,600.0,29.296875,0.25,MISC,ba0aabff83a14dc2046ed1e1b7e83aab6a26ce88758fdfc504dc5d8f0ab7,5111,6.0,0.25,1512765,1
e594c794d7e6fe6ddea1d6e8,7fe66c2c31ae79b64c2ef38fc79f509dc9ae10528fd7282fb949e7af80d8,bc44a9a328f8,1514445.0,1534424.0,19979.0,1,1,600.0,29.296875,0.25,MISC,7fe66c2c31ae79b64c2ef38fc79f509dc9ae10528fd7282fb949e7af80d8,19979,6.0,0.25,1514445,1
